book_url,genre
https://www.goodreads.com/book/show/216738581-the-candidate,mystery
https://www.goodreads.com/book/show/32075854-magpie-murders,mystery
https://www.goodreads.com/book/show/35881952-murder-in-the-locked-library,mystery
https://www.goodreads.com/book/show/25094129-mystery,mystery
https://www.goodreads.com/book/show/16158594-a-dangerous-fiction,mystery
https://www.goodreads.com/book/show/222376649-at-midnight-comes-the-cry,mystery
https://www.goodreads.com/book/show/61842338-the-red-widow-murders,mystery
https://www.goodreads.com/book/show/166005868-one-murder-too-many,mystery
https://www.goodreads.com/book/show/214902923-old-fashioned,mystery
https://www.goodreads.com/book/show/58567426-shadow-the-mysterious-detective,mystery
https://www.goodreads.com/book/show/54844100-murder-in-the-cookbook-nook,mystery
https://www.goodreads.com/book/show/19355357-games-divas-play,mystery
https://www.goodreads.com/book/show/32732710-louise-penny-reading-order-and-checklist,mystery
https://www.goodreads.com/book/show/166793125-bestseller-mystery-magazine-november-1958,mystery
https://www.goodreads.com/book/show/161353501-bestseller-mystery-magazine-september-1959,mystery
https://www.goodreads.com/book/show/3590.The_Adventures_of_Sherlock_Holmes,mystery
https://www.goodreads.com/book/show/195801347-jade-mystery,mystery
https://www.goodreads.com/book/show/217832084-deadly-lessons,mystery
https://www.goodreads.com/book/show/60699603-the-enodia-enigma,mystery
https://www.goodreads.com/book/show/50169703-classic-tales-of-mystery,mystery
https://www.goodreads.com/book/show/168368970-the-runaway-husband,mystery
https://www.goodreads.com/book/show/41976339-and-then-there-were-none-and-other-classic-mysteries,mystery
https://www.goodreads.com/book/show/6437713-mystery-man,mystery
https://www.goodreads.com/book/show/18890319-the-anna-katharine-green-mystery-megapack,mystery
https://www.goodreads.com/book/show/202659534-enigmatic-encounters,mystery
https://www.goodreads.com/book/show/45787408-murder-in-midsummer,mystery
https://www.goodreads.com/book/show/61156508-cruising-cowboys,mystery
https://www.goodreads.com/book/show/59805503-night-at-the-asylum,mystery
https://www.goodreads.com/book/show/229532104-with-six-you-get-wally,mystery
https://www.goodreads.com/book/show/31466974-a-life-for-a-life,mystery
https://www.goodreads.com/book/show/58106700-dangerous-pursuits,mystery
https://www.goodreads.com/book/show/170439098-death-has-four-hands,mystery
https://www.goodreads.com/book/show/136088635-murder-by-latitude,mystery
https://www.goodreads.com/book/show/116110672-the-world-awarded-mystery-novel-selections-4,mystery
https://www.goodreads.com/book/show/50613369-emma-frost-mystery-series,mystery
https://www.goodreads.com/book/show/29317401-the-third-mystery-megapack,mystery
https://www.goodreads.com/book/show/1715161.The_Elements_of_Mystery_Fiction,mystery
https://www.goodreads.com/book/show/40097951-the-silent-patient,mystery
https://www.goodreads.com/book/show/37933095-focus-on,mystery
https://www.goodreads.com/book/show/40916679-a-good-girl-s-guide-to-murder,mystery
